cycle_id,M_Conv1_Speed_mmps,M_Conv2_Speed_mmps,M_Conv3_Speed_mmps,M_Conv4_Speed_mmps,I_R01_Gripper_Pot,I_R01_Gripper_Load,I_R02_Gripper_Pot,I_R02_Gripper_Load,I_R03_Gripper_Pot,I_R03_Gripper_Load,I_R04_Gripper_Pot,I_R04_Gripper_Load,Q_Cell_CycleCount,milling_wear_max,milling_wear_mean,milling_wear_std
701,111.0,83.0,111.0,111.0,11165.0,464.0,11638.0,1312.0,2396.0,1385.0,13275.0,722.0,23.0,160,81.33998130258648,30.149190515897278
702,111.0,83.0,111.0,111.0,10783.0,453.0,11611.0,1294.0,2396.0,1374.0,13187.0,664.0,23.0,160,81.33998130258648,30.149190515897278
703,111.0,83.0,111.0,111.0,11229.0,451.0,11686.0,1321.0,2415.0,1367.0,13282.0,625.0,23.0,160,81.33998130258648,30.149190515897278
704,111.0,83.0,111.0,111.0,11385.0,432.0,11675.0,1319.0,2410.0,1377.0,13228.0,628.0,23.0,160,81.33998130258648,30.149190515897278
705,111.0,83.0,111.0,111.0,11228.0,466.0,11632.0,1289.0,2401.0,1364.0,13273.0,627.0,23.0,160,81.33998130258648,30.149190515897278
706,111.0,83.0,111.0,111.0,11206.0,425.0,11676.0,1287.0,2406.0,1369.0,13220.0,632.0,23.0,160,81.33998130258648,30.149190515897278
707,111.0,83.0,111.0,111.0,11196.0,446.0,11728.0,1323.0,2410.0,1386.0,13317.0,555.0,23.0,160,81.33998130258648,30.149190515897278
708,111.0,83.0,111.0,111.0,11280.0,480.0,11599.0,1286.0,2406.0,1372.0,13182.0,615.0,23.0,160,81.33998130258648,30.149190515897278
709,111.0,83.0,111.0,111.0,11213.0,441.0,11638.0,1315.0,2418.0,1383.0,13191.0,668.0,23.0,160,81.33998130258648,30.149190515897278
710,111.0,83.0,111.0,111.0,11214.0,457.0,11678.0,1297.0,2406.0,1372.0,13260.0,631.0,23.0,160,81.33998130258648,30.149190515897278
711,111.0,83.0,111.0,111.0,11223.0,467.0,11684.0,1315.0,2394.0,1390.0,8696.0,604.0,23.0,160,81.33998130258648,30.149190515897278
712,111.0,83.0,111.0,111.0,11275.0,438.0,11691.0,1312.0,2394.0,1386.0,8471.0,650.0,23.0,160,81.33998130258648,30.149190515897278
713,111.0,83.0,111.0,111.0,11187.0,437.0,11679.0,1327.0,2406.0,1377.0,8797.0,615.0,23.0,160,81.33998130258648,30.149190515897278
714,111.0,83.0,111.0,111.0,11268.0,448.0,11699.0,1305.0,2411.0,1373.0,8720.0,629.0,23.0,160,81.33998130258648,30.149190515897278
715,111.0,83.0,111.0,111.0,11164.0,404.0,11699.0,1320.0,2401.0,1363.0,8746.0,662.0,23.0,160,81.33998130258648,30.149190515897278
716,111.0,83.0,111.0,111.0,11204.0,445.0,11686.0,1301.0,2387.0,1374.0,8630.0,667.0,23.0,160,81.33998130258648,30.149190515897278
717,111.0,83.0,111.0,111.0,11282.0,458.0,11648.0,1301.0,2411.0,1384.0,8548.0,586.0,23.0,160,81.33998130258648,30.149190515897278
718,111.0,83.0,111.0,111.0,11164.0,325.0,11639.0,1328.0,2399.0,1370.0,13208.0,661.0,23.0,160,81.33998130258648,30.149190515897278
719,111.0,83.0,111.0,111.0,11177.0,442.0,11638.0,1311.0,2388.0,1369.0,13201.0,624.0,23.0,160,81.33998130258648,30.149190515897278
720,111.0,83.0,111.0,111.0,11188.0,407.0,11661.0,1326.0,2400.0,1388.0,13301.0,653.0,23.0,160,81.33998130258648,30.149190515897278
721,111.0,83.0,111.0,111.0,11307.0,463.0,11683.0,1317.0,2386.0,1376.0,13273.0,625.0,23.0,160,81.33998130258648,30.149190515897278
722,111.0,83.0,111.0,111.0,11247.0,465.0,11641.0,1312.0,2416.0,1364.0,8686.0,553.0,23.0,160,81.33998130258648,30.149190515897278
723,111.0,83.0,111.0,111.0,11256.0,444.0,11686.0,1338.0,2402.0,1359.0,8575.0,629.0,23.0,160,81.33998130258648,30.149190515897278
724,111.0,83.0,111.0,111.0,11234.0,445.0,11720.0,1327.0,2408.0,1384.0,8631.0,714.0,23.0,160,81.33998130258648,30.149190515897278
725,111.0,83.0,111.0,111.0,11191.0,369.0,11619.0,1310.0,2418.0,1382.0,8405.0,653.0,23.0,160,81.33998130258648,30.149190515897278
726,111.0,83.0,111.0,111.0,11270.0,301.0,11646.0,1319.0,2396.0,1379.0,8953.0,645.0,23.0,160,81.33998130258648,30.149190515897278
727,111.0,83.0,111.0,111.0,11152.0,435.0,11609.0,1334.0,2407.0,1380.0,8662.0,639.0,23.0,160,81.33998130258648,30.149190515897278
728,111.0,83.0,111.0,111.0,11149.0,425.0,11659.0,1290.0,2416.0,1382.0,8755.0,651.0,23.0,160,81.33998130258648,30.149190515897278
729,111.0,83.0,111.0,111.0,11371.0,438.0,11633.0,1291.0,2410.0,1382.0,8994.0,804.0,23.0,160,81.33998130258648,30.149190515897278
730,111.0,83.0,111.0,111.0,11259.0,451.0,11682.0,1311.0,2411.0,1351.0,8849.0,664.0,23.0,160,81.33998130258648,30.149190515897278
731,111.0,83.0,111.0,111.0,11199.0,461.0,11641.0,1306.0,2417.0,1363.0,13238.0,615.0,23.0,160,81.33998130258648,30.149190515897278
732,111.0,83.0,111.0,111.0,11212.0,426.0,11707.0,1320.0,2412.0,1375.0,12980.0,632.0,23.0,160,81.33998130258648,30.149190515897278
733,111.0,83.0,111.0,111.0,11284.0,423.0,11639.0,1314.0,2402.0,1378.0,13240.0,615.0,23.0,160,81.33998130258648,30.149190515897278
734,111.0,83.0,111.0,111.0,11213.0,463.0,11615.0,1303.0,2419.0,1371.0,13255.0,624.0,23.0,160,81.33998130258648,30.149190515897278
735,111.0,83.0,111.0,111.0,11174.0,474.0,11645.0,1334.0,2401.0,1375.0,13133.0,610.0,23.0,160,81.33998130258648,30.149190515897278
736,111.0,83.0,111.0,111.0,11199.0,427.0,11727.0,1306.0,2414.0,1375.0,13205.0,702.0,23.0,160,81.33998130258648,30.149190515897278
737,111.0,83.0,111.0,111.0,11236.0,442.0,11648.0,1296.0,2417.0,1373.0,13165.0,584.0,23.0,160,81.33998130258648,30.149190515897278
738,111.0,83.0,111.0,111.0,10870.0,454.0,11667.0,1290.0,2418.0,1377.0,13212.0,612.0,23.0,160,81.33998130258648,30.149190515897278
739,111.0,83.0,111.0,111.0,11212.0,448.0,11686.0,1334.0,2399.0,1354.0,12126.0,632.0,23.0,160,81.33998130258648,30.149190515897278
740,111.0,83.0,111.0,111.0,11176.0,465.0,11702.0,1313.0,2388.0,1386.0,12103.0,507.0,23.0,160,81.33998130258648,30.149190515897278
741,111.0,83.0,111.0,111.0,11283.0,463.0,11663.0,1292.0,2396.0,1381.0,11992.0,591.0,23.0,160,81.33998130258648,30.149190515897278
742,111.0,83.0,111.0,111.0,11174.0,450.0,11632.0,1317.0,2393.0,1389.0,12004.0,578.0,23.0,160,81.33998130258648,30.149190515897278
743,111.0,83.0,111.0,111.0,11184.0,461.0,11749.0,1341.0,2398.0,1368.0,11934.0,-433.0,23.0,160,81.33998130258648,30.149190515897278
744,111.0,83.0,111.0,111.0,11297.0,443.0,11697.0,1314.0,2408.0,1362.0,11944.0,604.0,23.0,160,81.33998130258648,30.149190515897278
745,111.0,83.0,111.0,111.0,11257.0,454.0,11714.0,1327.0,2397.0,1371.0,12001.0,458.0,23.0,160,81.33998130258648,30.149190515897278
746,111.0,83.0,111.0,111.0,11158.0,446.0,11631.0,1308.0,2395.0,1378.0,12176.0,603.0,23.0,160,81.33998130258648,30.149190515897278
747,111.0,83.0,111.0,111.0,11207.0,416.0,11599.0,1318.0,2404.0,1361.0,13231.0,701.0,23.0,160,81.33998130258648,30.149190515897278
748,111.0,83.0,111.0,111.0,11209.0,429.0,11708.0,1313.0,2401.0,1368.0,13222.0,596.0,23.0,160,81.33998130258648,30.149190515897278
749,111.0,83.0,111.0,111.0,11257.0,421.0,11651.0,1311.0,2407.0,1376.0,13146.0,447.0,23.0,160,81.33998130258648,30.149190515897278
750,111.0,83.0,111.0,111.0,11151.0,433.0,11637.0,1305.0,2400.0,1365.0,13222.0,747.0,23.0,160,81.33998130258648,30.149190515897278
751,111.0,83.0,111.0,111.0,11181.0,466.0,11669.0,1309.0,2390.0,1361.0,13238.0,622.0,23.0,160,81.33998130258648,30.149190515897278
752,111.0,83.0,111.0,111.0,11469.0,469.0,11714.0,1309.0,2406.0,1382.0,13224.0,532.0,23.0,160,81.33998130258648,30.149190515897278
753,111.0,83.0,111.0,111.0,11172.0,429.0,11706.0,1321.0,2422.0,1360.0,13617.0,585.0,23.0,160,81.33998130258648,30.149190515897278
754,111.0,83.0,111.0,111.0,11202.0,333.0,11654.0,1306.0,2408.0,1360.0,13199.0,660.0,23.0,160,81.33998130258648,30.149190515897278
755,111.0,83.0,111.0,111.0,11229.0,425.0,11713.0,1325.0,2401.0,1370.0,12087.0,604.0,23.0,160,81.33998130258648,30.149190515897278
756,111.0,83.0,111.0,111.0,11259.0,441.0,11659.0,1329.0,2402.0,1383.0,12188.0,619.0,23.0,160,81.33998130258648,30.149190515897278
757,111.0,83.0,111.0,111.0,11261.0,462.0,11708.0,1328.0,2392.0,1383.0,12022.0,613.0,23.0,160,81.33998130258648,30.149190515897278
758,111.0,83.0,111.0,111.0,11198.0,441.0,11691.0,1320.0,2415.0,1385.0,12081.0,773.0,23.0,160,81.33998130258648,30.149190515897278
759,111.0,83.0,111.0,111.0,11231.0,468.0,11702.0,1325.0,2407.0,1379.0,12122.0,639.0,23.0,160,81.33998130258648,30.149190515897278
760,111.0,83.0,111.0,111.0,11273.0,473.0,11724.0,1315.0,2399.0,1394.0,12046.0,78.0,23.0,160,81.33998130258648,30.149190515897278
761,111.0,83.0,111.0,111.0,11241.0,440.0,11690.0,1307.0,2401.0,1375.0,11750.0,748.0,23.0,160,81.33998130258648,30.149190515897278
762,111.0,83.0,111.0,111.0,11179.0,457.0,11648.0,1337.0,2412.0,1376.0,12079.0,599.0,23.0,160,81.33998130258648,30.149190515897278
763,111.0,83.0,111.0,111.0,11239.0,433.0,11719.0,1298.0,2401.0,1375.0,12102.0,626.0,23.0,160,81.33998130258648,30.149190515897278
764,111.0,83.0,111.0,111.0,11262.0,461.0,11625.0,1319.0,2396.0,1365.0,13215.0,653.0,23.0,160,81.33998130258648,30.149190515897278
765,111.0,83.0,111.0,111.0,11278.0,432.0,11634.0,1336.0,2418.0,1369.0,13211.0,645.0,23.0,160,81.33998130258648,30.149190515897278
766,111.0,83.0,111.0,111.0,11191.0,432.0,11609.0,1322.0,2420.0,1383.0,13263.0,680.0,23.0,160,81.33998130258648,30.149190515897278
767,111.0,83.0,111.0,111.0,11139.0,433.0,11638.0,1340.0,2414.0,1360.0,13253.0,614.0,23.0,160,81.33998130258648,30.149190515897278
768,111.0,83.0,111.0,111.0,11190.0,447.0,11670.0,1323.0,2403.0,1373.0,13209.0,578.0,23.0,160,81.33998130258648,30.149190515897278
769,111.0,83.0,111.0,111.0,11086.0,457.0,11709.0,1302.0,2405.0,1384.0,13212.0,585.0,23.0,160,81.33998130258648,30.149190515897278
770,111.0,83.0,111.0,111.0,11260.0,408.0,11684.0,1321.0,2400.0,1375.0,13289.0,623.0,23.0,160,81.33998130258648,30.149190515897278
771,111.0,83.0,111.0,111.0,11251.0,415.0,11714.0,1289.0,2396.0,1384.0,8849.0,803.0,23.0,160,81.33998130258648,30.149190515897278
772,111.0,83.0,111.0,111.0,11219.0,437.0,11671.0,1321.0,2392.0,1376.0,8821.0,633.0,23.0,160,81.33998130258648,30.149190515897278
773,111.0,83.0,111.0,111.0,10876.0,450.0,11600.0,1314.0,2394.0,1379.0,8951.0,635.0,23.0,160,81.33998130258648,30.149190515897278
774,111.0,83.0,111.0,111.0,11199.0,510.0,11593.0,1351.0,2410.0,1360.0,8808.0,843.0,23.0,160,81.33998130258648,30.149190515897278
775,111.0,83.0,111.0,111.0,11211.0,419.0,11609.0,1306.0,2402.0,1391.0,8788.0,657.0,23.0,160,81.33998130258648,30.149190515897278
776,111.0,83.0,111.0,111.0,11255.0,424.0,11701.0,1303.0,2400.0,1373.0,8779.0,645.0,23.0,160,81.33998130258648,30.149190515897278
777,111.0,83.0,111.0,111.0,11132.0,449.0,11648.0,1300.0,2415.0,1367.0,13267.0,616.0,23.0,160,81.33998130258648,30.149190515897278
778,111.0,83.0,111.0,111.0,11229.0,498.0,11694.0,1310.0,2392.0,1374.0,13276.0,653.0,23.0,160,81.33998130258648,30.149190515897278
779,111.0,83.0,111.0,111.0,11189.0,465.0,11657.0,1323.0,2408.0,1379.0,13179.0,675.0,23.0,160,81.33998130258648,30.149190515897278
780,111.0,83.0,111.0,111.0,11161.0,439.0,11694.0,1329.0,2414.0,1382.0,12908.0,610.0,23.0,160,81.33998130258648,30.149190515897278
781,111.0,83.0,111.0,111.0,11254.0,444.0,11619.0,1320.0,2391.0,1361.0,13228.0,581.0,23.0,160,81.33998130258648,30.149190515897278
782,111.0,83.0,111.0,111.0,11268.0,444.0,11612.0,1303.0,2402.0,1379.0,13153.0,637.0,23.0,160,81.33998130258648,30.149190515897278
783,111.0,83.0,111.0,111.0,11221.0,430.0,11699.0,1317.0,2419.0,1385.0,13259.0,630.0,23.0,160,81.33998130258648,30.149190515897278
784,111.0,83.0,111.0,111.0,11271.0,410.0,11686.0,1299.0,2390.0,1373.0,13163.0,637.0,23.0,160,81.33998130258648,30.149190515897278
785,111.0,83.0,111.0,111.0,11202.0,418.0,11646.0,1316.0,2402.0,1374.0,13624.0,610.0,23.0,160,81.33998130258648,30.149190515897278
786,111.0,83.0,111.0,111.0,11143.0,512.0,11646.0,1323.0,2409.0,1371.0,9125.0,585.0,23.0,160,81.33998130258648,30.149190515897278
787,111.0,83.0,111.0,111.0,11215.0,311.0,11628.0,1310.0,2400.0,1382.0,8868.0,696.0,23.0,160,81.33998130258648,30.149190515897278
788,111.0,83.0,111.0,111.0,11264.0,430.0,11720.0,1305.0,2398.0,1375.0,9160.0,620.0,23.0,160,81.33998130258648,30.149190515897278
789,111.0,83.0,111.0,111.0,11184.0,445.0,11689.0,1307.0,2406.0,1378.0,8620.0,729.0,23.0,160,81.33998130258648,30.149190515897278
790,111.0,83.0,111.0,111.0,11262.0,431.0,11634.0,1324.0,2402.0,1358.0,8718.0,612.0,23.0,160,81.33998130258648,30.149190515897278
791,111.0,83.0,111.0,111.0,11225.0,420.0,11710.0,1316.0,2403.0,1387.0,8794.0,653.0,23.0,160,81.33998130258648,30.149190515897278
792,111.0,83.0,111.0,111.0,11199.0,213.0,11679.0,1291.0,2389.0,1356.0,13188.0,647.0,23.0,160,81.33998130258648,30.149190515897278
793,111.0,83.0,111.0,111.0,11220.0,449.0,11644.0,1309.0,2403.0,1362.0,13239.0,594.0,23.0,160,81.33998130258648,30.149190515897278
794,111.0,83.0,111.0,111.0,11174.0,428.0,11712.0,1323.0,2410.0,1362.0,13167.0,609.0,23.0,160,81.33998130258648,30.149190515897278
795,111.0,83.0,111.0,111.0,11230.0,463.0,11674.0,1298.0,2396.0,1386.0,13196.0,615.0,23.0,160,81.33998130258648,30.149190515897278
796,111.0,83.0,111.0,111.0,11194.0,325.0,11687.0,1328.0,2417.0,1376.0,12117.0,673.0,23.0,160,81.33998130258648,30.149190515897278
797,111.0,83.0,111.0,111.0,11287.0,441.0,11657.0,1328.0,2396.0,1383.0,11945.0,638.0,23.0,160,81.33998130258648,30.149190515897278
798,111.0,83.0,111.0,111.0,11184.0,478.0,11676.0,1327.0,2401.0,1364.0,12105.0,637.0,23.0,160,81.33998130258648,30.149190515897278
799,111.0,83.0,111.0,111.0,11274.0,366.0,11621.0,1335.0,2415.0,1374.0,12031.0,638.0,23.0,160,81.33998130258648,30.149190515897278
800,111.0,83.0,111.0,111.0,11217.0,466.0,11621.0,1303.0,2413.0,1384.0,12099.0,599.0,23.0,160,81.33998130258648,30.149190515897278
801,111.0,83.0,111.0,111.0,11243.0,447.0,11718.0,1319.0,2403.0,1369.0,12069.0,626.0,23.0,160,81.33998130258648,30.149190515897278
802,111.0,83.0,111.0,111.0,11262.0,463.0,11662.0,1299.0,2412.0,1378.0,12011.0,721.0,23.0,160,81.33998130258648,30.149190515897278
803,111.0,83.0,111.0,111.0,11223.0,473.0,11718.0,1311.0,2399.0,1360.0,12067.0,491.0,23.0,160,81.33998130258648,30.149190515897278
804,111.0,83.0,111.0,111.0,11237.0,480.0,11688.0,1309.0,2408.0,1394.0,12087.0,606.0,23.0,160,81.33998130258648,30.149190515897278
805,111.0,83.0,111.0,111.0,11195.0,464.0,11628.0,1290.0,2397.0,1371.0,13306.0,667.0,23.0,160,81.33998130258648,30.149190515897278
806,111.0,83.0,111.0,111.0,11153.0,453.0,11636.0,1336.0,2389.0,1376.0,13175.0,599.0,23.0,160,81.33998130258648,30.149190515897278
807,111.0,83.0,111.0,111.0,11296.0,430.0,11638.0,1274.0,2407.0,1352.0,12803.0,612.0,23.0,160,81.33998130258648,30.149190515897278
808,111.0,83.0,111.0,111.0,11238.0,341.0,11642.0,1307.0,2403.0,1368.0,13220.0,632.0,23.0,160,81.33998130258648,30.149190515897278
809,111.0,83.0,111.0,111.0,11160.0,433.0,11718.0,1293.0,2399.0,1376.0,13229.0,662.0,23.0,160,81.33998130258648,30.149190515897278
810,111.0,83.0,111.0,111.0,11248.0,478.0,11718.0,1311.0,2402.0,1362.0,13136.0,631.0,23.0,160,81.33998130258648,30.149190515897278
811,111.0,83.0,111.0,111.0,11219.0,456.0,11679.0,1280.0,2406.0,1362.0,13270.0,594.0,23.0,160,81.33998130258648,30.149190515897278
812,111.0,83.0,111.0,111.0,11153.0,443.0,11664.0,1335.0,2411.0,1384.0,13148.0,295.0,23.0,160,81.33998130258648,30.149190515897278
813,111.0,83.0,111.0,111.0,11221.0,436.0,11655.0,1314.0,2412.0,1369.0,13216.0,674.0,23.0,160,81.33998130258648,30.149190515897278
814,111.0,83.0,111.0,111.0,11235.0,463.0,11675.0,1305.0,2411.0,1377.0,12603.0,645.0,23.0,160,81.33998130258648,30.149190515897278
815,111.0,83.0,111.0,111.0,11214.0,423.0,11645.0,1309.0,2404.0,1352.0,8575.0,635.0,23.0,160,81.33998130258648,30.149190515897278
816,111.0,83.0,111.0,111.0,11240.0,446.0,11662.0,1314.0,2416.0,1378.0,8806.0,608.0,23.0,160,81.33998130258648,30.149190515897278
817,111.0,83.0,111.0,111.0,11197.0,428.0,11640.0,1314.0,2407.0,1373.0,8751.0,619.0,23.0,160,81.33998130258648,30.149190515897278
818,111.0,83.0,111.0,111.0,11233.0,485.0,11587.0,1312.0,2392.0,1378.0,8696.0,621.0,23.0,160,81.33998130258648,30.149190515897278
819,111.0,83.0,111.0,111.0,11270.0,442.0,11655.0,1332.0,2401.0,1378.0,8621.0,567.0,23.0,160,81.33998130258648,30.149190515897278
820,111.0,83.0,111.0,111.0,10806.0,449.0,11702.0,1316.0,2405.0,1368.0,8728.0,637.0,23.0,160,81.33998130258648,30.149190515897278
821,111.0,83.0,111.0,111.0,11194.0,456.0,11643.0,1289.0,2388.0,1366.0,8775.0,661.0,23.0,160,81.33998130258648,30.149190515897278
822,111.0,83.0,111.0,111.0,11168.0,327.0,11666.0,1324.0,2404.0,1379.0,8879.0,622.0,23.0,160,81.33998130258648,30.149190515897278
823,111.0,83.0,111.0,111.0,11198.0,439.0,11668.0,1330.0,2409.0,1370.0,12981.0,628.0,23.0,160,81.33998130258648,30.149190515897278
824,111.0,83.0,111.0,111.0,11197.0,418.0,11682.0,1327.0,2417.0,1389.0,13254.0,614.0,23.0,160,81.33998130258648,30.149190515897278
825,111.0,83.0,111.0,111.0,11243.0,428.0,11641.0,1307.0,2415.0,1359.0,13288.0,638.0,23.0,160,81.33998130258648,30.149190515897278
826,111.0,83.0,111.0,111.0,11227.0,468.0,11653.0,1302.0,2395.0,1363.0,13246.0,627.0,23.0,160,81.33998130258648,30.149190515897278
827,111.0,83.0,111.0,111.0,11096.0,429.0,11665.0,1318.0,2406.0,1368.0,13051.0,607.0,23.0,160,81.33998130258648,30.149190515897278
828,111.0,83.0,111.0,111.0,11248.0,407.0,11686.0,1306.0,2406.0,1359.0,13221.0,391.0,23.0,160,81.33998130258648,30.149190515897278
829,111.0,83.0,111.0,111.0,11249.0,464.0,11663.0,1317.0,2403.0,1368.0,13173.0,-399.0,23.0,160,81.33998130258648,30.149190515897278
830,111.0,83.0,111.0,111.0,11185.0,429.0,11675.0,1315.0,2411.0,1395.0,13226.0,667.0,23.0,160,81.33998130258648,30.149190515897278
831,111.0,83.0,111.0,111.0,11206.0,486.0,11644.0,1293.0,2400.0,1387.0,12147.0,587.0,23.0,160,81.33998130258648,30.149190515897278
832,111.0,83.0,111.0,111.0,11222.0,471.0,11667.0,1309.0,2414.0,1369.0,11704.0,625.0,23.0,160,81.33998130258648,30.149190515897278
833,111.0,83.0,111.0,111.0,11248.0,461.0,11644.0,1290.0,2403.0,1385.0,11734.0,532.0,23.0,160,81.33998130258648,30.149190515897278
834,111.0,83.0,111.0,111.0,11249.0,470.0,11648.0,1313.0,2391.0,1366.0,11745.0,616.0,23.0,160,81.33998130258648,30.149190515897278
835,111.0,83.0,111.0,111.0,11263.0,436.0,11671.0,1323.0,2420.0,1369.0,11435.0,624.0,23.0,160,81.33998130258648,30.149190515897278
836,111.0,83.0,111.0,111.0,11190.0,454.0,11715.0,1284.0,2407.0,1368.0,11605.0,323.0,23.0,160,81.33998130258648,30.149190515897278
837,111.0,83.0,111.0,111.0,11255.0,378.0,11653.0,1304.0,2408.0,1381.0,11606.0,629.0,23.0,160,81.33998130258648,30.149190515897278
838,111.0,83.0,111.0,111.0,11168.0,467.0,11627.0,1309.0,2396.0,1392.0,11604.0,634.0,23.0,160,81.33998130258648,30.149190515897278
839,111.0,83.0,111.0,111.0,11152.0,453.0,11656.0,1320.0,2413.0,1390.0,13216.0,643.0,23.0,160,81.33998130258648,30.149190515897278
840,111.0,83.0,111.0,111.0,11166.0,408.0,11690.0,1307.0,2396.0,1359.0,13255.0,563.0,23.0,160,81.33998130258648,30.149190515897278
841,111.0,83.0,111.0,111.0,11219.0,425.0,11641.0,1325.0,2408.0,1371.0,13245.0,641.0,23.0,160,81.33998130258648,30.149190515897278
842,111.0,83.0,111.0,111.0,11210.0,461.0,11631.0,1296.0,2413.0,1386.0,13275.0,636.0,23.0,160,81.33998130258648,30.149190515897278
843,111.0,83.0,111.0,111.0,10882.0,451.0,11615.0,1330.0,2410.0,1363.0,13229.0,631.0,23.0,160,81.33998130258648,30.149190515897278
844,111.0,83.0,111.0,111.0,11239.0,470.0,11680.0,1318.0,2395.0,1352.0,13258.0,620.0,23.0,160,81.33998130258648,30.149190515897278
845,111.0,83.0,111.0,111.0,11149.0,368.0,11649.0,1301.0,2406.0,1378.0,13277.0,557.0,23.0,160,81.33998130258648,30.149190515897278
846,111.0,83.0,111.0,111.0,11262.0,437.0,11692.0,1330.0,2403.0,1382.0,13250.0,615.0,23.0,160,81.33998130258648,30.149190515897278
847,111.0,83.0,111.0,111.0,11203.0,452.0,11651.0,1314.0,2409.0,1390.0,13201.0,607.0,23.0,160,81.33998130258648,30.149190515897278
848,111.0,83.0,111.0,111.0,11251.0,440.0,11619.0,1300.0,2401.0,1392.0,13211.0,615.0,23.0,160,81.33998130258648,30.149190515897278
849,111.0,83.0,111.0,111.0,11195.0,434.0,11693.0,1324.0,2408.0,1380.0,13089.0,602.0,23.0,160,81.33998130258648,30.149190515897278
850,111.0,83.0,111.0,111.0,11190.0,447.0,11704.0,1319.0,2417.0,1381.0,13173.0,554.0,23.0,160,81.33998130258648,30.149190515897278
851,111.0,83.0,111.0,111.0,10721.0,368.0,11674.0,1303.0,2408.0,1365.0,12371.0,643.0,23.0,160,81.33998130258648,30.149190515897278
852,111.0,83.0,111.0,111.0,11185.0,437.0,11630.0,1290.0,2408.0,1365.0,12244.0,621.0,23.0,160,81.33998130258648,30.149190515897278
853,111.0,83.0,111.0,111.0,11538.0,432.0,11695.0,1310.0,2417.0,1383.0,12252.0,572.0,23.0,160,81.33998130258648,30.149190515897278
854,111.0,83.0,111.0,111.0,11310.0,444.0,11647.0,1322.0,2400.0,1357.0,12167.0,623.0,23.0,160,81.33998130258648,30.149190515897278
855,111.0,83.0,111.0,111.0,11210.0,448.0,11666.0,1303.0,2413.0,1387.0,12199.0,817.0,23.0,160,81.33998130258648,30.149190515897278
856,111.0,83.0,111.0,111.0,11233.0,467.0,11673.0,1330.0,2400.0,1353.0,12189.0,591.0,23.0,160,81.33998130258648,30.149190515897278
857,111.0,83.0,111.0,111.0,11295.0,445.0,11692.0,1308.0,2410.0,1382.0,12230.0,600.0,23.0,160,81.33998130258648,30.149190515897278
858,111.0,83.0,111.0,111.0,11252.0,456.0,11698.0,1330.0,2403.0,1388.0,12224.0,631.0,23.0,160,81.33998130258648,30.149190515897278
859,111.0,83.0,111.0,111.0,11237.0,453.0,11693.0,1297.0,2410.0,1375.0,11880.0,580.0,23.0,160,81.33998130258648,30.149190515897278
860,111.0,83.0,111.0,111.0,11234.0,444.0,11673.0,1296.0,2405.0,1364.0,12221.0,604.0,23.0,160,81.33998130258648,30.149190515897278
861,111.0,83.0,111.0,111.0,11213.0,487.0,11659.0,1309.0,2411.0,1373.0,12195.0,621.0,23.0,160,81.33998130258648,30.149190515897278
862,111.0,83.0,111.0,111.0,11180.0,475.0,11664.0,1288.0,2417.0,1372.0,12265.0,652.0,23.0,160,81.33998130258648,30.149190515897278
863,111.0,83.0,111.0,111.0,11166.0,449.0,11679.0,1298.0,2396.0,1373.0,12268.0,577.0,23.0,160,81.33998130258648,30.149190515897278
864,111.0,83.0,111.0,111.0,10882.0,455.0,11640.0,1319.0,2407.0,1369.0,12154.0,606.0,23.0,160,81.33998130258648,30.149190515897278
865,111.0,83.0,111.0,111.0,11167.0,445.0,11644.0,1310.0,2403.0,1389.0,13224.0,621.0,23.0,160,81.33998130258648,30.149190515897278
866,111.0,83.0,111.0,111.0,11259.0,356.0,11606.0,1329.0,2405.0,1375.0,13278.0,650.0,23.0,160,81.33998130258648,30.149190515897278
867,111.0,83.0,111.0,111.0,11168.0,443.0,11707.0,1323.0,2416.0,1372.0,13281.0,614.0,23.0,160,81.33998130258648,30.149190515897278
868,111.0,83.0,111.0,111.0,11246.0,425.0,11623.0,1294.0,2397.0,1370.0,13227.0,585.0,23.0,160,81.33998130258648,30.149190515897278
869,111.0,83.0,111.0,111.0,11234.0,452.0,11640.0,1318.0,2406.0,1377.0,13245.0,625.0,23.0,160,81.33998130258648,30.149190515897278
870,111.0,83.0,111.0,111.0,11218.0,421.0,11720.0,1313.0,2395.0,1399.0,13276.0,607.0,23.0,160,81.33998130258648,30.149190515897278
871,111.0,83.0,111.0,111.0,11263.0,419.0,11677.0,1314.0,2411.0,1366.0,13256.0,599.0,24.0,160,81.33998130258648,30.149190515897278
872,111.0,83.0,111.0,111.0,11238.0,364.0,11707.0,1309.0,2398.0,1382.0,13125.0,632.0,24.0,160,81.33998130258648,30.149190515897278
873,111.0,83.0,111.0,111.0,11209.0,449.0,11651.0,1311.0,2401.0,1381.0,13068.0,545.0,24.0,160,81.33998130258648,30.149190515897278
874,111.0,83.0,111.0,111.0,11486.0,443.0,11675.0,1321.0,2404.0,1382.0,13198.0,558.0,24.0,160,81.33998130258648,30.149190515897278
875,111.0,83.0,111.0,111.0,11197.0,423.0,11620.0,1309.0,2398.0,1387.0,13290.0,571.0,24.0,160,81.33998130258648,30.149190515897278
876,111.0,83.0,111.0,111.0,11187.0,368.0,11726.0,1305.0,2409.0,1386.0,13204.0,563.0,24.0,160,81.33998130258648,30.149190515897278
